,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage
309,8467,0.0,HONDA,Civic,2006,Hatchback,No,Petrol,1.8,250000
310,7840,0.0,MERCEDES-BENZ,CLK 320,2000,Coupe,Yes,Petrol,3.2,255000
311,12701,900.0,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158
312,8154,781.0,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659
313,46414,456.0,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,63645
314,45160,798.0,MERCEDES-BENZ,ML 250,2015,Jeep,Yes,Diesel,2.1,197338
315,100,0.0,BMW,330,2007,Cabriolet,Yes,Petrol,3.0,1123
316,100355,0.0,AUDI,A7 Prestige,2016,Sedan,Yes,Petrol,3.0,35000
317,1176,639.0,MITSUBISHI,Colt Lancer,2014,Hatchback,Yes,Petrol,2.0,136634
318,12231,0.0,HYUNDAI,Elantra,2013,Coupe,No,Petrol,1.8,77000
319,5802,988.0,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,140000
320,2901,1277.0,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,45494
321,1882,442.0,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672
322,22894,0.0,NISSAN,Pathfinder,2010,Sedan,No,Petrol,4.0,109100
323,11290,0.0,HONDA,FIT,2013,Sedan,No,Hybrid,1.3,145000
324,6586,0.0,BMW,318,1997,Sedan,No,LPG,1.8,270000
325,14426,0.0,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,188800
326,36065,1051.0,MITSUBISHI,Outlander,2016,Jeep,Yes,Petrol,2.4,39000
327,27284,0.0,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,52000
328,21639,1091.0,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000
329,7840,790.0,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,140000
330,7840,0.0,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2.0,180003
331,282,289.0,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474
332,1646,1292.0,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.0,59099
333,24198,640.0,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,124000
334,25365,502.0,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,34682
335,1725,777.0,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2.5,310061
336,314,1399.0,ACURA,TL,2010,Sedan,Yes,Petrol,3.5,162453
337,17249,586.0,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400
338,470,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904
339,31361,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0,62000
340,4704,1047.0,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,54279
341,12720,645.0,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,135759
342,26372,640.0,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,120534
343,13485,0.0,BMW,X5,2003,Jeep,Yes,LPG,3.0,189000
344,25591,528.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140000
345,6429,1211.0,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3.0,108517
346,251,1493.0,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,107030
347,39829,1811.0,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821
348,13172,1793.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811
349,627,1077.0,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2.0,24339
350,8097,790.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,130000
351,12388,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,420794
352,18503,0.0,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2.0,280480
353,12231,574.0,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,150000
354,40,0.0,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,135000
355,17054,862.0,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853
356,5300,0.0,HONDA,Stream,2001,Universal,No,Petrol,2.0,111000
357,9565,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,42000
358,24302,765.0,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2.0,60618
359,18817,0.0,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,230400
360,1960,777.0,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918
361,17249,1051.0,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000
362,15530,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,280016
363,11290,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,270874
364,24148,0.0,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,118000
365,10036,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,362868
366,18817,697.0,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000
367,10349,308.0,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563
368,549,1399.0,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138211
369,9252,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,391625
370,55823,930.0,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,38577
371,25089,0.0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,132800
372,18669,862.0,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686
373,941,1058.0,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357
374,15053,1998.0,FORD,Transit,2001,Microbus,No,Diesel,2.4,253206
375,10660,271.0,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525
376,37000,891.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2.0,80000
377,18826,707.0,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,186412
378,14583,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696
379,21012,0.0,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2,285000
380,5645,706.0,MITSUBISHI,I,2011,Hatchback,No,Petrol,0.7,92000
381,18826,836.0,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2.0,120000
382,22649,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,142000
383,16590,862.0,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,42415
384,31988,394.0,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,51000
385,8624,966.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2.0,19999
386,21012,456.0,TOYOTA,Camry,2015,Sedan,No,Hybrid,2.5,89000
387,10663,1266.0,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,114000
388,220,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,95987
389,13485,1481.0,VOLKSWAGEN,GTI,2006,Hatchback,No,Petrol,2.0,161000
390,5331,0.0,MITSUBISHI,Colt,2003,Hatchback,No,Petrol,1.3,241589
391,7370,0.0,OPEL,Zafira,2000,Minivan,No,Petrol,1.8,260000
392,11900,1677.0,FORD,Transit,2003,Microbus,Yes,Diesel,2.0,195000
393,17249,697.0,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,55000
394,4391,0.0,MITSUBISHI,Pajero Mini,2006,Jeep,No,Petrol,0.7,314000
395,17876,1661.0,FORD,C-MAX,2013,Hatchback,Yes,Hybrid,2.0,120000
396,11604,0.0,HONDA,FIT,2010,Hatchback,No,Hybrid,1.3,157000
397,13799,0.0,BMW,750,2005,Sedan,Yes,Petrol,4.8,240000
398,40769,1249.0,TOYOTA,RAV 4 s p o r t,2017,Jeep,No,Petrol,2.5,76000
399,7997,1850.0,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,244731
400,7840,0.0,MERCEDES-BENZ,E 250,1995,Sedan,No,Diesel,2.5,410918
401,14113,862.0,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,156800
402,11917,0.0,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,188000
403,12777,640.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0,162558
404,18817,0.0,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,130000
405,23521,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,83000
406,22580,1286.0,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,150400
407,392,690.0,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,27038
408,12544,645.0,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,284678
409,9722,473.0,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4,121000
410,3450,831.0,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,224349
411,1882,308.0,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,263392
412,15991,1408.0,FORD,Transit,2007,Microbus,No,Diesel,2.2,280000
413,11133,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381
414,94,1017.0,HYUNDAI,Elantra,2017,Jeep,Yes,Petrol,2.0,284251
415,34184,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,133000
416,21169,781.0,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4,25304
417,7495,1090.0,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2.0,71486
418,4861,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,95590
419,13485,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,72369
420,81539,1935.0,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976
421,20005,531.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,147718
422,3000,0.0,SUBARU,Outback,2003,Goods wagon,No,Petrol,2.5,1000
423,11917,0.0,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,200000
424,84675,0.0,MERCEDES-BENZ,GLC 300,2018,Sedan,Yes,Petrol,2.0,4500
425,7840,0.0,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2.0,180003
426,627,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,192683
427,12570,761.0,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,152293
428,17249,0.0,LINCOLN,Navigator,2004,Jeep,Yes,LPG,5.4,464000
429,2800,0.0,BMW,325,1988,Sedan,No,Diesel,2.4,455680
430,6899,0.0,MERCEDES-BENZ,C 180,1997,Sedan,No,CNG,1.8,0
431,14009,595.0,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,137350
432,392,1514.0,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048
433,8311,891.0,MERCEDES-BENZ,GLA 250,2016,Jeep,Yes,Petrol,2.0,109555
434,23521,0.0,TOYOTA,Corolla,2014,Sedan,No,Petrol,1.8,40000
435,25716,891.0,FORD,Fusion Titanium,2016,Sedan,Yes,Petrol,2.0,65000
436,21730,831.0,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,32510
437,80911,1325.0,HYUNDAI,H1,2019,Minivan,Yes,Diesel,2.5,25541
438,19369,707.0,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2.0,153651
439,12544,0.0,SUZUKI,Jimny,2000,Jeep,No,Petrol,1.3,125000
440,25299,642.0,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2.0,160000
441,7213,880.0,CHEVROLET,Cruze,2018,Sedan,Yes,Diesel,1.6,28515
442,6899,531.0,CHEVROLET,Aveo,2012,Hatchback,Yes,Petrol,1.6,94923
443,8154,1451.0,BMW,X6,2011,Jeep,Yes,Petrol,4.4,147677
444,18817,0.0,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,160000
445,61499,1077.0,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2.0,1217
446,17249,0.0,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,256000
447,9879,1267.0,TOYOTA,Aqua S,2013,Hatchback,No,Hybrid,1.5,137000
448,4000,0.0,VAZ,1111,1988,Sedan,Yes,Petrol,1.3,1000
449,17249,0.0,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,141000
450,51225,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2.0,58414
451,49798,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,93555
452,17249,585.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,64800
453,29166,0.0,FORD,Escape,2014,Jeep,Yes,Petrol,2.0,127000
454,188,765.0,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2.0,69555
455,79971,0.0,LEXUS,NX 200,2017,Jeep,Yes,Petrol,2.0,35000
456,11604,993.0,OPEL,Astra,2006,Goods wagon,No,Diesel,1.3,27000
457,15681,0.0,GAZ,32214,1977,Limousine,No,Petrol,2.4,11111
458,2500,0.0,RENAULT,Laguna,1995,Sedan,No,Petrol,2.0,32000
459,392,751.0,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,0
460,627,1079.0,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2.0,47294
461,2274,247.0,HONDA,Insight,2014,Hatchback,Yes,Hybrid,1.3,149970
462,19444,0.0,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,102400
463,43592,1714.0,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,39814
464,15367,878.0,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,174000
465,4861,1055.0,TOYOTA,Highlander,2013,Jeep,Yes,Petrol,3.5,125605
466,14113,0.0,HONDA,Shuttle,2013,Universal,No,Hybrid,1.3,150000
467,13564,642.0,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2.0,228570
468,17876,642.0,FORD,C-MAX,2012,Hatchback,No,Hybrid,2.0,128205
469,10349,0.0,MERCEDES-BENZ,C 240,2002,Sedan,Yes,Petrol,2.4,2000
470,15000,0.0,SUBARU,Legacy,2008,Sedan,No,Petrol,3.0,138000
471,12544,0.0,MERCEDES-BENZ,E 320,2004,Sedan,Yes,Petrol,3.2,205500
472,5600,0.0,BMW,318,1996,Sedan,No,Petrol,1.8,1000
473,14583,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,229966
474,36827,1249.0,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,137000
475,21639,1172.0,TOYOTA,Highlander,2011,Sedan,Yes,Hybrid,3.5,368064
476,9,0.0,TOYOTA,Prius,2005,Sedan,No,Hybrid,1.6,18000
477,14113,0.0,NISSAN,Elgrand,2003,Minivan,No,LPG,3.5,155000
478,40340,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,59272
479,10976,503.0,HONDA,FIT,2012,Hatchback,No,Petrol,1.5,216000
480,25089,919.0,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3.0,86000
481,300,0.0,TOYOTA,Land Cruiser Prado,2019,Jeep,Yes,Petrol,2.7,120
482,18688,707.0,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.0,143166
483,69935,1646.0,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493
484,28830,629.0,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,68243
485,42337,0.0,LEXUS,GX 470,2006,Jeep,Yes,CNG,4.7,180000
486,23834,697.0,FORD,Transit,2012,Microbus,No,Diesel,2.2,141000
487,16621,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379
488,314,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,26802
489,16000,0.0,FORD,C-MAX,2014,Hatchback,No,Hybrid,2.0,272000
490,11917,530.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,31691
491,13485,1018.0,BMW,328 Xdrive,2011,Sedan,Yes,Petrol,3.0,120000
492,862,2455.0,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190
493,15994,777.0,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,1440000
494,5175,0.0,MERCEDES-BENZ,E 240,1998,Sedan,Yes,CNG,2.4,0
495,15367,0.0,FORD,Taurus,2014,Sedan,Yes,LPG,3.7,290000
496,15994,0.0,HYUNDAI,Veloster,2011,Hatchback,No,Petrol,1.6,73600
497,11917,641.0,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2.0,79749
498,18817,609.0,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058
499,1568,749.0,CHEVROLET,Equinox,2014,Jeep,Yes,Petrol,2.4,251514
500,21953,0.0,HYUNDAI,Sonata,2013,Sedan,No,Hybrid,2.4,20000
501,13808,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,38206
502,392,862.0,MAZDA,CX-7,2011,Jeep,Yes,Petrol,2.5,183728
503,16151,586.0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,110990
504,3300,0.0,RENAULT,Twingo,2001,Hatchback,No,Petrol,1.2,777
505,22947,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,171344
506,40769,919.0,BMW,535 M PAKET,2012,Sedan,Yes,Petrol,3.0,58450
507,7840,585.0,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,65989
508,9408,0.0,MITSUBISHI,Pajero,1993,Jeep,No,CNG,3.0,430000
509,25089,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,125000
510,282,2455.0,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126
511,10976,0.0,MERCEDES-BENZ,S 500 long,1997,Sedan,Yes,Petrol,5.0,167000
512,5488,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798
513,5000,0.0,BMW,318,1997,Coupe,No,Petrol,1.8,545654
514,9722,1111.0,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1.3,130000
515,16621,1511.0,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,3.8,151977
516,13956,603.0,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619
517,9418,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.0,676825
518,24415,642.0,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2.0,135490
519,3763,0.0,BMW,520,1989,Sedan,No,Petrol,2.0,199000
520,470,353.0,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347
521,10036,0.0,BMW,525,2000,Sedan,Yes,Petrol,2.5,320000
522,1725,584.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,107155
523,549,584.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,140082
524,314,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,249422
525,5645,0.0,OPEL,Vectra,1997,Universal,No,Petrol,2.0,200000
526,10976,1266.0,TOYOTA,Corolla,2014,Sedan,No,Hybrid,1.5,100000
527,4547,1598.0,MERCEDES-BENZ,ML 350,2008,Jeep,Yes,Diesel,3.0,213998
528,21285,502.0,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,52500
529,29793,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030
530,706,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907
531,862,333.0,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,186048
532,314,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486
533,19130,0.0,AUDI,A4 premium,2010,Sedan,Yes,Petrol,2.0,168000
534,1900,0.0,FORD,Galaxy,2001,Minivan,No,Petrol,2.2,11111
535,35570,877.0,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,97880
536,8781,503.0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,175000
537,12544,0.0,SUZUKI,Kizashi,2010,Sedan,No,Petrol,2.4,263157
538,24148,749.0,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,128000
539,706,585.0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,105328
540,22580,308.0,TOYOTA,Prius,2014,Sedan,Yes,Hybrid,1.8,160000
541,4861,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861
542,12858,0.0,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,210452
543,8154,1236.0,HONDA,FIT,2011,Sedan,No,Petrol,1.3,185000
544,1800,0.0,VOLKSWAGEN,Golf 4,1998,Hatchback,No,Petrol,1.8,30000
545,4861,333.0,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,137328
546,36065,1018.0,BMW,X5,2011,Jeep,Yes,Petrol,3.0,129600
547,282,289.0,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474
548,17876,1077.0,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2.0,19968
549,18189,639.0,BMW,328,2014,Sedan,Yes,Diesel,2.0,250491
550,24775,0.0,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,46000
551,15257,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.0,163374
552,16900,1141.0,HONDA,Element,2009,Universal,No,Petrol,2.4,120000
553,14740,397.0,CITROEN,C1,2011,Hatchback,No,Petrol,1.0,233700
554,10976,0.0,NISSAN,X-Trail,2004,Jeep,Yes,Petrol,2.0,121856
555,22825,642.0,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2.0,137433
556,12544,530.0,KIA,RIO,2013,Sedan,No,Petrol,1.6,137000
557,16935,353.0,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,94949
558,20385,0.0,FORD,Mustang,2013,Coupe,Yes,Petrol,3.7,111111
559,10976,0.0,LAND ROVER,Discovery,1995,Jeep,No,Diesel,2.5,200000
560,38213,1079.0,HONDA,Civic,2018,Sedan,Yes,Petrol,2.0,0
561,44134,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,48910
562,8467,0.0,MERCEDES-BENZ,C 240,2001,Sedan,Yes,Petrol,2.6,0
563,392,779.0,TOYOTA,Camry,2013,Jeep,Yes,Hybrid,2.5,493571
564,4391,0.0,VOLKSWAGEN,Vento,1994,Sedan,No,Diesel,1.9,85000
565,7213,0.0,MERCEDES-BENZ,C 200 2.0,2001,Coupe,No,Petrol,2.0,183000
566,9565,784.0,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,58282
567,348,0.0,VOLKSWAGEN,Jetta,1999,Sedan,No,CNG,2.0,284000
568,12544,1024.0,VOLKSWAGEN,Jetta,2010,Sedan,Yes,Petrol,2.5,110000
569,24148,0.0,BMW,X5,2007,Jeep,Yes,Petrol,4.8,210000
570,6272,1357.0,OPEL,Astra,2004,Universal,No,Petrol,1.6,171000
571,100,0.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,77000
572,18817,0.0,BMW,530,2005,Sedan,Yes,Petrol,3.0,170000
573,119172,1301.0,BMW,M6,2014,Coupe,Yes,Petrol,4.4,33500
574,10663,1236.0,HONDA,FIT,2011,Sedan,Yes,Hybrid,1.3,127000
575,44247,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,153958
576,9408,0.0,BMW,325,2004,Coupe,Yes,Petrol,2.5,346080
577,19444,650.0,VOLKSWAGEN,Jetta,2016,Sedan,No,Petrol,1.4,36000
578,11917,0.0,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.8,200000
579,75266,0.0,MERCEDES-BENZ,ML 550 4.7,2012,Jeep,Yes,Petrol,4.7,167000
580,54157,900.0,HONDA,Civic,2015,Sedan,Yes,Petrol,2.4,78006
581,49889,770.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,71867
582,9408,988.0,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,113000
583,23834,810.0,TOYOTA,Corolla IM,2016,Hatchback,No,Petrol,1.8,102500
584,22894,779.0,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,101000
585,10976,0.0,MERCEDES-BENZ,CLK 240,2004,Coupe,No,Petrol,2.4,89000
586,5604,922.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.9,44521
587,17876,0.0,FORD,Fiesta,2013,Sedan,Yes,Petrol,1.6,160000
588,18189,586.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,136000
589,70,0.0,FORD,Transit,2007,Goods wagon,No,Diesel,2.4,350000
590,10976,1266.0,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,121000
591,27911,0.0,MINI,Cooper,2013,Coupe,Yes,Petrol,1.6,56000
592,6429,1438.0,OPEL,Combo,2003,Goods wagon,No,Diesel,1.7,171339
593,470,753.0,HYUNDAI,Sonata,2012,Jeep,Yes,Hybrid,2.4,123862
594,40769,1091.0,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,99200
595,7840,0.0,BMW,520,2003,Sedan,Yes,CNG,2.5,260000
596,25089,0.0,DODGE,Challenger,2012,Coupe,No,Petrol,3.6,112000
597,10976,0.0,MERCEDES-BENZ,E 200,1993,Sedan,No,CNG,2.0,0
598,7213,0.0,MERCEDES-BENZ,C 220,1995,Sedan,Yes,Petrol,2.2,444000
599,22894,0.0,BMW,328,2010,Coupe,Yes,Petrol,3.0,157000
600,7840,0.0,MERCEDES-BENZ,C 180,2000,Sedan,No,Petrol,2.0,136000
601,784,1646.0,LEXUS,GX 460,2015,Sedan,Yes,Petrol,4.6,129931
602,12231,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,348486
603,11917,0.0,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3.0,201000
604,51746,1249.0,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,34454
605,17035,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.0,200867
606,3100,0.0,AUDI,A4,2002,Sedan,Yes,Petrol,3.0,11111
607,188,308.0,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,140414
608,27654,629.0,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,87534
609,17719,0.0,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,91000
610,94,1058.0,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.5,224118
611,14081,1024.0,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,124850
612,706,639.0,AUDI,A4,2014,Sedan,Yes,Petrol,2.0,162032
613,282,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,265315
614,2666,900.0,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,234618
615,23994,730.0,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,125774
616,13172,0.0,BMW,320,2003,Sedan,No,Petrol,2.2,190000
617,14740,645.0,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,161000
618,59586,0.0,TOYOTA,RAV 4,2017,Jeep,No,Petrol,2.5,32000
619,18817,397.0,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.8,80000
620,11563,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,130814
